object	cluster
MN770989.1	MN770989.1
MN771312.1	MN771312.1
MZ286263.1	MZ286263.1
MN769067.1	MN769067.1
MN769154.1	MN769154.1
MN769359.1	MN769359.1
MN769363.1	MN769363.1
MN769523.1	MN769523.1
MN770371.1	MN770371.1
MN770375.1	MN770375.1
MN771063.1	MN771063.1
MN771083.1	MN771083.1
MN769068.1	MN769068.1
MN769318.1	MN769318.1
MN770420.1	MN770420.1
MN770894.1	MN770894.1
MZ286234.1	MZ286234.1
MZ286237.1	MZ286237.1
MZ286276.1	MZ286276.1
OR148954.1	OR148954.1
MN769107.1	MN769107.1
MN769269.1	MN769269.1
MN769901.1	MN769901.1
MN769931.1	MN769931.1
MN770869.1	MN770869.1
MT157223.1	MT157223.1
OK574422.1	OK574422.1
MH649040.1	MH649040.1
MN769149.1	MN769149.1
MN769183.1	MN769183.1
MN769782.1	MN769782.1
MN770123.1	MN770123.1
MN770724.1	MN770724.1
MW455445.1	MW455445.1
MN769297.1	MN769297.1
MN770608.1	MN770608.1
MN770895.1	MN770895.1
MN770933.1	MN770933.1
MN769565.1	MN769565.1
MN769730.1	MN769730.1
MN770660.1	MN770660.1
MN771374.1	MN771374.1
MN771423.1	MN771423.1
MZ285984.1	MZ285984.1
MN769084.1	MN769084.1
MN769805.1	MN769805.1
MN770598.1	MN770598.1
MN770822.1	MN770822.1
MZ286032.1	MZ286032.1
MZ286088.1	MZ286088.1
NC_038346.1	NC_038346.1
MN769221.1	MN769221.1
MN769335.1	MN769335.1
MN769461.1	MN769461.1
MN770503.1	MN770503.1
MN769738.1	MN769738.1
MN769747.1	MN769747.1
MN770875.1	MN770875.1
MN771097.1	MN771097.1
MN771199.1	MN771199.1
MN771376.1	MN771376.1
MN771459.1	MN771459.1
MH648962.1	MH648962.1
MN769304.1	MN769304.1
MN771279.1	MN771279.1
MN770134.1	MN770134.1
MN770919.1	MN770919.1
MN771056.1	MN771056.1
MN771239.1	MN771239.1
MN771352.1	MN771352.1
MZ285985.1	MZ285985.1
MN770067.1	MN770067.1
MN770106.1	MN770106.1
MN774967.1	MN774967.1
MW455409.1	MW455409.1
OK574388.1	OK574388.1
MN769323.1	MN769323.1
MN769450.1	MN769450.1
MN769923.1	MN769923.1
MN770053.1	MN770053.1
MN771072.1	MN771072.1
MN771511.1	MN771511.1
MN769056.1	MN769056.1
MN769273.1	MN769273.1
MN769824.1	MN769824.1
MN771086.1	MN771086.1
MN769333.1	MN769333.1
MN770077.1	MN770077.1
MN770495.1	MN770495.1
MN770865.1	MN770865.1
MN771009.1	MN771009.1
MN771479.1	MN771479.1
OK574371.1	OK574371.1
OK574414.1	OK574414.1
OK574426.1	OK574426.1
MN769860.1	MN769860.1
MN770308.1	MN770308.1
MZ286240.1	MZ286240.1
MH649045.1	MH649045.1
MN769060.1	MN769060.1
MN769515.1	MN769515.1
MN769954.1	MN769954.1
MN770335.1	MN770335.1
MN770419.1	MN770419.1
MN771383.1	MN771383.1
MZ286112.1	MZ286112.1
MZ286219.1	MZ286219.1
MZ286223.1	MZ286223.1
AB026930.1	AB026930.1
MN769501.1	MN769501.1
MN771159.1	MN771159.1
MW455428.1	MW455428.1
MZ286249.1	MZ286249.1
OK574410.1	OK574410.1
MN769460.1	MN769460.1
MN769506.1	MN769506.1
MN770267.1	MN770267.1
MN770334.1	MN770334.1
MN770695.1	MN770695.1
MZ286242.1	MZ286242.1
MZ286280.1	MZ286280.1
MH649104.1	MH649104.1
MN769855.1	MN769855.1
MN770416.1	MN770416.1
MN771270.1	MN771270.1
MN774963.1	MN774963.1
OR197588.1	OR197588.1
MN769427.1	MN769427.1
MN769566.1	MN769566.1
MN769611.1	MN769611.1
MN769793.1	MN769793.1
MN770401.1	MN770401.1
MN770958.1	MN770958.1
MN771289.1	MN771289.1
MN774968.1	MN774968.1
MN770708.1	MN770708.1
MN770963.1	MN770963.1
MN771016.1	MN771016.1
MN771136.1	MN771136.1
MZ286271.1	MZ286271.1
MN769105.1	MN769105.1
MN770209.1	MN770209.1
MW455402.1	MW455402.1
MN769853.1	MN769853.1
MN770589.1	MN770589.1
MN770678.1	MN770678.1
MN770713.1	MN770713.1
MN770823.1	MN770823.1
MN771367.1	MN771367.1
MW455358.1	MW455358.1
OK574421.1	OK574421.1
MN769177.1	MN769177.1
MN769453.1	MN769453.1
MN770101.1	MN770101.1
MN770447.1	MN770447.1
MN770480.1	MN770480.1
MN771133.1	MN771133.1
MZ286250.1	MZ286250.1
MN769810.1	MN769810.1
MN770064.1	MN770064.1
MN770778.1	MN770778.1
MN771120.1	MN771120.1
MN771408.1	MN771408.1
MW455429.1	MW455429.1
MZ286264.1	MZ286264.1
MN769455.1	MN769455.1
MN771262.1	MN771262.1
MZ286191.1	MZ286191.1
MN769464.1	MN769464.1
MN770028.1	MN770028.1
MN770069.1	MN770069.1
MN770398.1	MN770398.1
MN770940.1	MN770940.1
MZ286224.1	MZ286224.1
MZ286262.1	MZ286262.1
MZ286272.1	MZ286272.1
MH649152.1	MH649152.1
MN769131.1	MN769131.1
MN769329.1	MN769329.1
MN769389.1	MN769389.1
MN769412.1	MN769412.1
MN770094.1	MN770094.1
MN770122.1	MN770122.1
MW455430.1	MW455430.1
MZ286230.1	MZ286230.1
MZ286265.1	MZ286265.1
MN770355.1	MN770355.1
MN770469.1	MN770469.1
MZ286289.1	MZ286289.1
MN769175.1	MN769175.1
MN769264.1	MN769264.1
MN769525.1	MN769525.1
MN770867.1	MN770867.1
MN770918.1	MN770918.1
MH649263.1	MH649263.1
MN770088.1	MN770088.1
MN770361.1	MN770361.1
MN770386.1	MN770386.1
MN770814.1	MN770814.1
MN769353.1	MN769353.1
MN769629.1	MN769629.1
MN770229.1	MN770229.1
MN770378.1	MN770378.1
MN770533.1	MN770533.1
MN769205.1	MN769205.1
MN769648.1	MN769648.1
MN770078.1	MN770078.1
MN771255.1	MN771255.1
MN769320.1	MN769320.1
MN769567.1	MN769567.1
MN769633.1	MN769633.1
MN770228.1	MN770228.1
MN770782.1	MN770782.1
MN771061.1	MN771061.1
MZ285986.1	MZ285986.1
MZ286095.1	MZ286095.1
OK574365.1	OK574365.1
MN769733.1	MN769733.1
MN770219.1	MN770219.1
MN770552.1	MN770552.1
MN770991.1	MN770991.1
MN771398.1	MN771398.1
MT210805.1	MT210805.1
MH648925.1	MH648925.1
MN769618.1	MN769618.1
MN769886.1	MN769886.1
MN770565.1	MN770565.1
MN770805.1	MN770805.1
MN770889.1	MN770889.1
MN771004.1	MN771004.1
MN771080.1	MN771080.1
MZ286274.1	MZ286274.1
OK574411.1	OK574411.1
MH649106.1	MH649106.1
MN769706.1	MN769706.1
MW455391.1	MW455391.1
MZ286236.1	MZ286236.1
MN769355.1	MN769355.1
MN770031.1	MN770031.1
MN771158.1	MN771158.1
MN769034.1	MN769034.1
MN771371.1	MN771371.1
MZ286041.1	MZ286041.1
MZ286286.1	MZ286286.1
MN769204.1	MN769204.1
MN769756.1	MN769756.1
MN769945.1	MN769945.1
MN770050.1	MN770050.1
MN770646.1	MN770646.1
MN771117.1	MN771117.1
MN771147.1	MN771147.1
MN769621.1	MN769621.1
MN771066.1	MN771066.1
MN771303.1	MN771303.1
MN771370.1	MN771370.1
MN769494.1	MN769494.1
MN770710.1	MN770710.1
MN770794.1	MN770794.1
MN771438.1	MN771438.1
MZ286273.1	MZ286273.1
MZ286290.1	MZ286290.1
KP343848.1	KP343848.1
MN769302.1	MN769302.1
MN769545.1	MN769545.1
MN771378.1	MN771378.1
MN769577.1	MN769577.1
MN769632.1	MN769632.1
MN770168.1	MN770168.1
MN770230.1	MN770230.1
MN771074.1	MN771074.1
MZ286252.1	MZ286252.1
MZ286255.1	MZ286255.1
MN769226.1	MN769226.1
MN770497.1	MN770497.1
MN770685.1	MN770685.1
MN770993.1	MN770993.1
MN771299.1	MN771299.1
OK574443.1	OK574443.1
MN769356.1	MN769356.1
MN769573.1	MN769573.1
MN769801.1	MN769801.1
MN770138.1	MN770138.1
MN770819.1	MN770819.1
MN770946.1	MN770946.1
MZ286033.1	MZ286033.1
MN769245.1	MN769245.1
MN770472.1	MN770472.1
MZ286180.1	MZ286180.1
OK574437.1	OK574437.1
MN770910.1	MN770910.1
MN769790.1	MN769790.1
MN770430.1	MN770430.1
MN771271.1	MN771271.1
MN769029.1	MN769029.1
MN769062.1	MN769062.1
MN769620.1	MN769620.1
MN769678.1	MN769678.1
MN770005.1	MN770005.1
MN770392.1	MN770392.1
MN770429.1	MN770429.1
MN770576.1	MN770576.1
MN770926.1	MN770926.1
MN769608.1	MN769608.1
MN769796.1	MN769796.1
MN770350.1	MN770350.1
MN770828.1	MN770828.1
MN771102.1	MN771102.1
MN771217.1	MN771217.1
MN771510.1	MN771510.1
MW455431.1	MW455431.1
MN769713.1	MN769713.1
MN770072.1	MN770072.1
MZ286267.1	MZ286267.1
MN771140.1	MN771140.1
MZ286147.1	MZ286147.1
MN769795.1	MN769795.1
MN770104.1	MN770104.1
MN770318.1	MN770318.1
MN770952.1	MN770952.1
MZ286259.1	MZ286259.1
MN769104.1	MN769104.1
MN769256.1	MN769256.1
MZ286192.1	MZ286192.1
MN771038.1	MN771038.1
MZ286053.1	MZ286053.1
MN771419.1	MN771419.1
MN771455.1	MN771455.1
MZ286096.1	MZ286096.1
MN769476.1	MN769476.1
MN770189.1	MN770189.1
MN771077.1	MN771077.1
MN771429.1	MN771429.1
MN771464.1	MN771464.1
MN771470.1	MN771470.1
MZ285991.1	MZ285991.1
MZ286007.1	MZ286007.1
KP343835.1	KP343835.1
MN769265.1	MN769265.1
MN771361.1	MN771361.1
MZ286148.1	MZ286148.1
OK574428.1	OK574428.1
MN770588.1	MN770588.1
MN770971.1	MN770971.1
MN771275.1	MN771275.1
MN771362.1	MN771362.1
OK574436.1	OK574436.1
MH649006.1	MH649006.1
MN769073.1	MN769073.1
MN769816.1	MN769816.1
MN770133.1	MN770133.1
MN770440.1	MN770440.1
MN771226.1	MN771226.1
MN769274.1	MN769274.1
MN769576.1	MN769576.1
MN770696.1	MN770696.1
MN770935.1	MN770935.1
MN771425.1	MN771425.1
MN769716.1	MN769716.1
MN769971.1	MN769971.1
MN769071.1	MN769071.1
MN769797.1	MN769797.1
MN770118.1	MN770118.1
MN770655.1	MN770655.1
MN770187.1	MN770187.1
MN771055.1	MN771055.1
MN771091.1	MN771091.1
MN771415.1	MN771415.1
MW455425.1	MW455425.1
MZ286277.1	MZ286277.1
OK574395.1	OK574395.1
MN769568.1	MN769568.1
MN769578.1	MN769578.1
MN769602.1	MN769602.1
OK574415.1	OK574415.1
MN769776.1	MN769776.1
MN770071.1	MN770071.1
MN770698.1	MN770698.1
MN770703.1	MN770703.1
MN771155.1	MN771155.1
MN771465.1	MN771465.1
MN771496.1	MN771496.1
MZ286228.1	MZ286228.1
MN769179.1	MN769179.1
MN769451.1	MN769451.1
MN769500.1	MN769500.1
MN769581.1	MN769581.1
MN770736.1	MN770736.1
MN770455.1	MN770455.1
MN771215.1	MN771215.1
OK574362.1	OK574362.1
MN770431.1	MN770431.1
MN770811.1	MN770811.1
MN769109.1	MN769109.1
MN769579.1	MN769579.1
MZ286084.1	MZ286084.1
MK212029.1	MK212029.1
MN770034.1	MN770034.1
MN770099.1	MN770099.1
MN770446.1	MN770446.1
MN771068.1	MN771068.1
MN771347.1	MN771347.1
MZ286266.1	MZ286266.1
MN771365.1	MN771365.1
MN770436.1	MN770436.1
MN771375.1	MN771375.1
MN769332.1	MN769332.1
MN769665.1	MN769665.1
MN771411.1	MN771411.1
MN771357.1	MN771357.1
MN771426.1	MN771426.1
MN771466.1	MN771466.1
MN770922.1	MN770922.1
MW455378.1	MW455378.1
MZ286071.1	MZ286071.1
MH648897.1	MH648897.1
KP343824.1	KP343824.1
MH649083.1	MH649083.1
MN769357.1	MN769357.1
MN770652.1	MN770652.1
MN771272.1	MN771272.1
MN771364.1	MN771364.1
MN771396.1	MN771396.1
MN769223.1	MN769223.1
MN771354.1	MN771354.1
MH649028.1	MH649028.1
MN771392.1	MN771392.1
MN769569.1	MN769569.1
MN770728.1	MN770728.1
MN769401.1	MN769401.1
MZ286005.1	MZ286005.1
MN769144.1	MN769144.1
MN770937.1	MN770937.1
MW455403.1	MW455403.1
MN770526.1	MN770526.1
MN771284.1	MN771284.1
MN769809.1	MN769809.1
MZ286173.1	MZ286173.1
MN769976.1	MN769976.1
MN770121.1	MN770121.1
MN771452.1	MN771452.1
MZ286245.1	MZ286245.1
MZ286270.1	MZ286270.1
MN770486.1	MN770486.1
MZ286217.1	MZ286217.1
MN770249.1	MN770249.1
MN771379.1	MN771379.1
MN771474.1	MN771474.1
MN771456.1	MN771456.1
MW455386.1	MW455386.1
MZ286214.1	MZ286214.1
MZ286020.1	MZ286020.1
MN771468.1	MN771468.1
MZ286001.1	MZ286001.1
MZ286193.1	MZ286193.1
MN771351.1	MN771351.1
MN771450.1	MN771450.1
MZ286225.1	MZ286225.1
MN770277.1	MN770277.1
MN771461.1	MN771461.1
MN770466.1	MN770466.1
MN770622.1	MN770622.1
MN771409.1	MN771409.1
MN770500.1	MN770500.1
MN770516.1	MN770516.1
MN771400.1	MN771400.1
KP343832.1	KP343832.1
MN770243.1	MN770243.1
MN770259.1	MN770259.1
MN771057.1	MN771057.1
MN771386.1	MN771386.1
MZ286257.1	MZ286257.1
MZ286275.1	MZ286275.1
MN769252.1	MN769252.1
MN770511.1	MN770511.1
MN769308.1	MN769308.1
MZ285987.1	MZ285987.1
MN769556.1	MN769556.1
MN771406.1	MN771406.1
MN770513.1	MN770513.1
MZ285996.1	MZ285996.1
OK574418.1	OK574418.1
MN770959.1	MN770959.1
MN771041.1	MN771041.1
MH649077.1	MH649077.1
MN769616.1	MN769616.1
MN771481.1	MN771481.1
MN771432.1	MN771432.1
MN769178.1	MN769178.1
MN771471.1	MN771471.1
MN770560.1	MN770560.1
MN770714.1	MN770714.1
MN769924.1	MN769924.1
MN774965.1	MN774965.1
MZ286247.1	MZ286247.1
MN770266.1	MN770266.1
MH649241.1	MH649241.1
MN771504.1	MN771504.1
KP343821.1	KP343821.1
MH648959.1	MH648959.1
MZ286065.1	MZ286065.1
MZ286194.1	MZ286194.1
MH649186.1	MH649186.1
MH649204.1	MH649204.1
KP343827.1	KP343827.1
MZ286136.1	MZ286136.1
MH648985.1	MH648985.1
KP343856.1	KP343856.1
KP343849.1	KP343849.1
MZ286067.1	MZ286067.1
MN774935.1	MN774935.1
MZ286068.1	MZ286068.1
KP343825.1	KP343825.1
MZ286072.1	MZ286072.1
MZ286034.1	MZ286034.1
MH648957.1	MH648957.1
MN769155.1	MN769155.1
MW455405.1	MW455405.1
MZ286154.1	MZ286154.1
MZ286195.1	MZ286195.1
MZ286117.1	MZ286117.1
MH649002.1	MH649002.1
MZ286089.1	MZ286089.1
MZ286196.1	MZ286196.1
MN770519.1	MN770519.1
MW455365.1	MW455365.1
MZ286137.1	MZ286137.1
MH649254.1	MH649254.1
MW455373.1	MW455373.1
MW455413.1	MW455413.1
MH649051.1	MH649051.1
MH649255.1	MH649255.1
MW455406.1	MW455406.1
MZ286138.1	MZ286138.1
MW455361.1	MW455361.1
MZ286197.1	MZ286197.1
MH649229.1	MH649229.1
MW455407.1	MW455407.1
MZ286090.1	MZ286090.1
MH648892.1	MH648892.1
MW455426.1	MW455426.1
MZ286198.1	MZ286198.1
MZ286081.1	MZ286081.1
MZ286082.1	MZ286082.1
KP343826.1	KP343826.1
MZ286175.1	MZ286175.1
KP343822.1	KP343822.1
MZ286083.1	MZ286083.1
MH648911.1	MH648911.1
MH648977.1	MH648977.1
MZ286150.1	MZ286150.1
MZ286164.1	MZ286164.1
MZ286021.1	MZ286021.1
MZ286165.1	MZ286165.1
MZ286199.1	MZ286199.1
MH649161.1	MH649161.1
MZ286069.1	MZ286069.1
MZ286200.1	MZ286200.1
MH649011.1	MH649011.1
MW455436.1	MW455436.1
MZ285999.1	MZ285999.1
MZ286055.1	MZ286055.1
MH649142.1	MH649142.1
MZ286201.1	MZ286201.1
MZ286202.1	MZ286202.1
MZ286091.1	MZ286091.1
NC_038351.1	NC_038351.1
KP343823.1	KP343823.1
MZ286203.1	MZ286203.1
MH649212.1	MH649212.1
JQ690763.1	JQ690763.1
MH649039.1	MH649039.1
KP343852.1	KP343852.1
JQ690762.1	JQ690762.1
MH649165.1	MH649165.1
MH648999.1	MH648999.1
MH649085.1	MH649085.1
MH648900.1	MH648900.1
MH649172.1	MH649172.1
MH649023.1	MH649023.1
MW455388.1	MW455388.1
MH649217.1	MH649217.1
MH648983.1	MH648983.1
MH649101.1	MH649101.1
MH649084.1	MH649084.1
KP343857.1	KP343857.1
MW455408.1	MW455408.1
MH648976.1	MH648976.1
MH649068.1	MH649068.1
MH648995.1	MH648995.1
KP343859.1	KP343859.1
NC_038350.1	NC_038350.1
MH649056.1	MH649056.1
MH649109.1	MH649109.1
MH649009.1	MH649009.1
MH649037.1	MH649037.1
MH649129.1	MH649129.1
MH649113.1	MH649113.1
MZ286085.1	MZ286085.1
MH648950.1	MH648950.1
MH648978.1	MH648978.1
MH648922.1	MH648922.1
MH649087.1	MH649087.1
MH649185.1	MH649185.1
KP343836.1	KP343836.1
KP343831.1	KP343831.1
KP343828.1	KP343828.1
